hotel_id,median_price_premium,median_occ_residual,median_expected_delta,median_diagnosis_signal,avg_price,avg_occupancy,median_peers,n_days,admin1,room_category,diagnosis
14081,0.4735803484952462,0.08720786325067847,-0.1894321393980985,0.34780267847532287,510.97584677419354,0.1953277,1223.5,124,National,standard,EXCEPTIONAL_VALUE
14090,0.17221271546358533,0.1524459959569853,-0.06888508618543414,0.2896079488202264,385.24864197530866,0.2580247,1287.0,81,National,standard,EXCEPTIONAL_VALUE
14095,-0.7818698295192106,0.1578181411412562,0.31274793180768423,-0.12849277439163584,92.89489339991316,0.38255537,1365.0,329,National,standard,QUALITY_ISSUES
14097,-0.8215860595832427,0.09033685446024947,0.3286344238332971,-0.23725333355528472,60.23493737599207,0.2846912,1157.0,192,National,standard,QUALITY_ISSUES
14102,-0.14599550183878615,0.21039387935104462,0.058398200735514466,0.25412082684226756,348.3597431865828,0.3663522,1273.0,159,National,standard,UNDERPRICING
14106,0.32002890191601663,0.8607090732175297,-0.12801156076640666,0.9887206339839363,360.0,1.0,1349.0,1,National,standard,EXCEPTIONAL_VALUE
14116,0.9947519700963625,0.9525729737683865,-0.397900788038545,1.3039885735710401,614.7742857142857,1.0,1562.0,7,National,standard,EXCEPTIONAL_VALUE
14120,1.2290085113246436,0.9468653261686814,-0.49160340452985746,1.4384687306985389,584.7900000000001,1.0,1291.0,3,National,standard,EXCEPTIONAL_VALUE
14139,-0.5233311971329063,0.07207454316384948,0.20933247885316253,-0.05641530828965757,222.79287724358974,0.21970238,1252.0,260,National,standard,FAIR
14140,-0.5479460358106093,0.16411024427717896,0.21917841432424373,-0.03419312997914664,176.83825084175083,0.3500481,1196.0,99,National,standard,FAIR
14160,-0.3626794159313919,0.8463389670547159,0.14507176637255678,0.6816113203796862,231.1153125,1.0,1105.5,32,National,standard,UNDERPRICING
14172,-0.778472384214712,0.06397259382835632,0.3113889536858848,-0.21139526787259574,82.91227514277722,0.24822295,1273.0,349,National,standard,QUALITY_ISSUES
14173,1.7817276993621236,0.17121647270820592,-0.7126910797448495,0.9094848871148299,915.7142857142857,0.2452381,1615.0,7,National,standard,EXCEPTIONAL_VALUE
14176,-0.803123407956716,0.05935576824021038,0.32124936318268643,-0.24270276451575812,78.11170023644884,0.31758824,1257.5,358,National,standard,QUALITY_ISSUES
14181,-0.36716762770312,0.45922397845633445,0.146867051081248,0.4896800485197438,280.6257142857143,0.64285713,1611.0,7,National,standard,UNDERPRICING
14191,-0.5039062464399291,0.1847311344205949,0.20156249857597167,0.014524387287108462,211.0991318234611,0.35433605,1369.0,246,National,standard,FAIR
14207,-0.7396541282698934,0.035836204305771266,0.2958616513079574,-0.21939662512329156,174.06624149659862,0.14646792,1146.0,154,National,standard,QUALITY_ISSUES
14212,-0.06885873629173639,0.390895719950631,0.027543494516694557,0.3620178076941394,309.90208333333334,0.59375,1330.5,48,National,standard,UNDERPRICING
14222,0.7364790429746495,0.9364833923196398,-0.2945916171898598,1.2187974303868692,867.0,1.0,1632.5,14,National,standard,EXCEPTIONAL_VALUE
14229,0.9801928189940422,0.8712988585252268,-0.3920771275976169,1.2961620286223339,720.0,1.0,1139.0,3,National,standard,EXCEPTIONAL_VALUE
14232,0.004346975293964236,0.061162702782491765,-0.0017387901175856945,0.10728453999077842,399.83007826887666,0.16279927,1506.0,181,National,standard,EXCEPTIONAL_VALUE
14235,-0.8109028281630719,0.027070706471968513,0.3243611312652288,-0.2806449351119127,91.55552177268574,0.10367072,1151.0,133,National,standard,QUALITY_ISSUES
14258,0.14576565616432266,0.20992298477600357,-0.05830626246572907,0.27413432162138146,451.4514227642277,0.37398374,1286.5,82,National,standard,EXCEPTIONAL_VALUE
14260,-0.6801627668576183,0.06985945475722957,0.27206510674304735,-0.15764722668760464,146.31941984061106,0.18955512,1157.0,188,National,standard,QUALITY_ISSUES
14264,1.0081440665896388,0.8890087872633422,-0.40325762663585557,1.2442150469667959,579.1373333333333,0.9,1589.0,5,National,standard,EXCEPTIONAL_VALUE
14288,0.2406063991895197,0.9422781405074356,-0.09624255967580789,1.0383837052652156,478.44599999999997,1.0,1412.5,50,National,standard,EXCEPTIONAL_VALUE
14302,1.1551400329178225,0.2093589085677074,-0.462056013167129,0.6813098433155345,836.3584567901235,0.3148148,1293.0,27,National,standard,EXCEPTIONAL_VALUE
14315,0.19615773418824367,0.9386328883521823,-0.07846309367529747,1.0170959820274796,272.0,1.0,909.0,1,National,standard,EXCEPTIONAL_VALUE
14330,-0.7472320734290874,0.09958502633653822,0.29889282937163497,-0.160938176203141,97.66244825654621,0.2598049,1194.0,336,National,standard,QUALITY_ISSUES
14333,-0.8032412809968014,0.07407326369059948,0.3212965123987206,-0.2461617154980362,67.58442114658713,0.3996541,1287.0,427,National,standard,QUALITY_ISSUES
14334,-0.07153836460973312,0.2780837835792249,0.028615345843893254,0.2947363733659345,363.67954545454546,0.44696972,1146.0,22,National,standard,UNDERPRICING
14336,1.5130761551734788,0.8645833887438354,-0.6052304620693916,1.469813850813227,892.4533333333334,1.0,1142.0,3,National,standard,EXCEPTIONAL_VALUE
14337,-0.40635703660386924,0.11829942704825314,0.1625428146415477,-0.0013832434440669422,259.95739322916666,0.34911954,1569.0,192,National,standard,FAIR
14340,-0.582584343819432,0.1924368050421108,0.23303373752777282,-0.0014378748051234458,159.87456172839507,0.4185185,1287.0,135,National,standard,FAIR
14343,0.11847828909329948,0.13653085380222152,-0.0473913156373198,0.15099434404719106,368.73126666666667,0.349127,1142.0,30,National,standard,EXCEPTIONAL_VALUE
14347,0.3457722882501635,0.10523018267804168,-0.1383089153000654,0.28903199176098515,505.91038271294434,0.21943887,1370.5,142,National,standard,EXCEPTIONAL_VALUE
14348,-0.03769259777227691,0.19783000480407528,0.015077039108910766,0.2376028339038369,409.4842371794872,0.32597068,1359.5,130,National,standard,EXCEPTIONAL_VALUE
14350,-0.6628435262546853,0.07942683967398918,0.26513741050187417,-0.19057746530343536,73.33333333333333,0.22857143,951.0,3,National,standard,QUALITY_ISSUES
14355,-0.20316277144781753,0.049195082048218354,0.08126510857912701,0.02438786414908959,312.7449760116427,0.14428166,1587.0,117,National,standard,FAIR
14362,-0.7995365863728475,0.02145165736383861,0.31981463454913905,-0.26344148353902647,225.4517094017094,0.08006377,1287.0,39,National,standard,QUALITY_ISSUES
14365,0.6975046005819073,0.2925835463868577,-0.2790018402327629,0.5776920139966528,598.9395652173913,0.42391303,1595.0,46,National,standard,EXCEPTIONAL_VALUE
14366,-0.17583143265724693,0.8954447987811894,0.07033257306289878,0.8147674594509853,348.5,1.0,1219.0,42,National,standard,UNDERPRICING
14393,-0.4224186684288961,0.4240211953622347,0.16896746737155843,0.29408495222788344,266.9172535211268,0.556338,1249.0,71,National,standard,UNDERPRICING
14395,0.0584682322483037,0.03962578435299911,-0.023387292899321482,0.053804120381345404,368.63860770164825,0.15213658,1454.0,312,National,standard,FAIR
14399,-0.6864024990206049,0.12938419623180952,0.274560999608242,-0.1044705281150648,129.94459892831867,0.3342737,1326.0,314,National,standard,QUALITY_ISSUES
14407,-0.24351634271149247,0.22675742063924303,0.097406537084597,0.2018817787623438,261.3398504273504,0.45299143,1212.0,78,National,standard,UNDERPRICING
14420,-0.6609454295885092,0.22820125888942408,0.2643781718354037,0.015417664363358077,148.92194067796612,0.40322036,1280.0,295,National,standard,FAIR
14429,-0.7559735863312054,0.06261932234444535,0.3023894345324822,-0.20908146479819978,89.69287062989753,0.26354527,1204.5,316,National,standard,QUALITY_ISSUES
14431,1.0463019647202934,0.8142412013650178,-0.41852078588811736,1.304487272043372,657.3333333333334,1.0,1147.0,3,National,standard,EXCEPTIONAL_VALUE
14435,-0.5240394221578825,0.0798495521171054,0.209615768863153,-0.08671926841047514,186.4307912311266,0.22029342,1243.0,287,National,standard,FAIR
14438,-0.5409639511892494,0.06238851993137562,0.21638558047569978,-0.12581440534513372,205.20943926338126,0.15112537,1595.0,162,National,standard,QUALITY_ISSUES
14443,0.48204883079014693,0.8790141192151876,-0.19281953231605878,1.0814810539120714,622.1500000000001,1.0,1150.0,9,National,standard,EXCEPTIONAL_VALUE
14451,-0.17726958688940742,0.15604796898434606,0.07090783475576298,0.15660138181773336,553.4636369047619,0.30875,1662.0,40,National,standard,UNDERPRICING
14458,-0.26536352956734577,0.1309191025537689,0.10614541182693832,0.09962371975599048,284.31508602150535,0.30290323,1291.0,155,National,standard,FAIR
14466,1.627511136137483,0.7374905941006042,-0.6510044544549932,1.3884950485555976,675.0,1.0,1148.0,5,National,standard,EXCEPTIONAL_VALUE
14468,0.0035317895568834443,0.13302669958208885,-0.0014127158227533777,0.16411066279274006,315.90177083333333,0.30916533,1202.5,32,National,standard,EXCEPTIONAL_VALUE
14469,0.640680327234207,0.9292632862955944,-0.2562721308936828,1.131311190059304,606.7195238095238,1.0,1273.0,21,National,standard,EXCEPTIONAL_VALUE
14476,1.5150854982345598,0.8042681634356437,-0.606034199293824,1.3786241271943716,813.7666666666667,1.0,1599.0,18,National,standard,EXCEPTIONAL_VALUE
14478,0.2861646235294171,0.38641544877214995,-0.11446584941176684,0.5640799023548926,396.913125,0.5625,1163.0,16,National,standard,EXCEPTIONAL_VALUE
14480,-0.2542918186962667,0.21864422812512302,0.10171672747850669,0.2735110565634219,261.8276068376068,0.43162394,1147.0,39,National,standard,UNDERPRICING
14481,-0.12167398145747163,0.18261866664407855,0.048669592582988655,0.16070494096427504,324.42346459293395,0.33906683,1273.0,310,National,standard,UNDERPRICING
14482,-0.444077923239372,0.10329486968922234,0.17763116929574882,-0.04609187880454151,194.28784485714286,0.2730857,1197.0,250,National,standard,FAIR
14483,-0.4717332670758374,0.1632668580569803,0.18869330683033497,0.061779413350715184,181.02709459459462,0.42406693,1281.0,259,National,standard,FAIR
14484,-0.45453021884191896,0.43432632832066653,0.18181208753676759,0.37104119158388216,234.4340287769784,0.6438849,1197.0,139,National,standard,UNDERPRICING
14485,-0.4092283742667263,0.8737142134387056,0.16369134970669053,0.7181387230746424,270.4568932038835,1.0,1292.0,103,National,standard,UNDERPRICING
14496,-0.39227397812039405,0.15035298211164771,0.15690959124815762,0.07213673572560131,253.0,0.36594597,1308.0,185,National,standard,FAIR
14498,-0.23375830034692457,0.2162051093162927,0.09350332013876983,0.15598263559415892,313.3302777777778,0.34837964,1163.0,72,National,standard,UNDERPRICING
14515,-0.6728871918982423,0.10424570996614047,0.26915487675929695,-0.14646783229267,120.45873422873423,0.32127255,1264.5,234,National,standard,QUALITY_ISSUES
14531,1.6041880066033352,0.9582922921840007,-0.6416752026413342,1.5966812904985543,823.5166666666667,1.0,1506.0,9,National,standard,EXCEPTIONAL_VALUE
14534,0.029756309070441266,0.18232648279731561,-0.011902523628176507,0.20990840739711253,428.16372549019604,0.3124183,1249.0,51,National,standard,EXCEPTIONAL_VALUE
14535,-0.5397606788410811,0.10940512977526698,0.21590427153643243,-0.05359634322162246,327.0233220338983,0.23188056,1269.5,118,National,standard,FAIR
14544,-0.4550347273196331,0.3030970260711009,0.18201389092785325,0.12108313514324764,140.0,0.5,1142.0,1,National,standard,UNDERPRICING
14554,-0.8426010462251702,0.0703369093394613,0.3370404184900681,-0.26197545022126423,51.34033597626296,0.37738743,1164.0,271,National,standard,QUALITY_ISSUES
14559,-0.787204036381952,0.17506080817592537,0.31488161455278085,-0.11220803606957891,84.98786312849161,0.4112663,1163.0,179,National,standard,QUALITY_ISSUES
14560,0.4949130134821696,0.9480063283021152,-0.19796520539286785,1.1407605036653459,810.948,1.0,1662.0,5,National,standard,EXCEPTIONAL_VALUE
14561,-0.6737615886754922,0.13091282904650992,0.2695046354701969,-0.07440025926528135,184.28270657276997,0.35199532,1261.0,284,National,standard,FAIR
14562,-0.7181868146185209,0.14021189393989983,0.2872747258474084,-0.10795285015950684,146.35301251526252,0.32585472,1245.5,312,National,standard,QUALITY_ISSUES
14572,-0.5966962496034252,0.12589799182156697,0.2386784998413701,-0.0672471479096135,154.16621408045978,0.3191092,1189.0,116,National,standard,FAIR
14573,0.7412765968399972,0.8061035590957275,-0.2965106387359989,1.0887761063048234,651.9616216216217,1.0,1287.0,37,National,standard,EXCEPTIONAL_VALUE
14575,-0.7152057141250027,0.15525906959495583,0.28608228565000104,-0.0987413551647785,122.23106995884774,0.43004113,1159.0,162,National,standard,FAIR
14578,-0.41799843074322424,0.23858066797376526,0.1671993722972897,0.1741896362986117,282.1979166666667,0.43645835,1059.0,16,National,standard,UNDERPRICING
14586,-0.6954982909606823,0.09555157880978733,0.2781993163842729,-0.1755402841563629,103.2069156239138,0.31589618,1277.5,274,National,standard,QUALITY_ISSUES
14592,0.5285403875520133,0.9544645826812661,-0.21141615502080532,1.1246161715442324,840.448,1.0,1590.0,10,National,standard,EXCEPTIONAL_VALUE
14594,-0.46673990218967804,0.12266314913538805,0.18669596087587123,-0.013258977922375292,202.95974154020584,0.34329212,1287.0,364,National,standard,FAIR
14598,-0.11998073205598893,0.4331215124881129,0.047992292822395574,0.43253595904341696,343.7923076923077,0.65384614,1266.0,65,National,standard,UNDERPRICING
14603,0.0006156892361451982,0.2055961422246808,-0.0002462756944580793,0.23748123305108515,428.45958041958045,0.3548951,1292.0,143,National,standard,EXCEPTIONAL_VALUE
14613,0.8156454221669441,0.08630455489298056,-0.32625816886677766,0.46404950807218026,726.612626984127,0.24007937,1194.0,105,National,standard,EXCEPTIONAL_VALUE
14616,-0.5925579173231934,0.0733886135524133,0.23702316692927738,-0.1022690657852426,163.52754756920035,0.20437668,1185.0,270,National,standard,QUALITY_ISSUES
14618,-0.09717078357083467,0.1455886929343058,0.03886831342833387,0.13837179594863225,381.02950704225356,0.27398178,1372.0,71,National,standard,UNDERPRICING
14622,0.6565297122786823,0.2890143771831917,-0.2626118849114729,0.7327524311398745,677.0892857142857,0.46825394,1142.0,21,National,standard,EXCEPTIONAL_VALUE
14623,-0.7004890683189251,0.17525988570946116,0.28019562732757003,-0.06886790279444593,131.6713247863248,0.32090965,1194.0,156,National,standard,FAIR
14627,-0.42938918987443614,0.11901751557348919,0.17175567594977448,-0.0020282050870260304,214.98224325874926,0.2691337,1287.0,83,National,standard,FAIR
14629,-0.7167547461541226,0.19662557718932006,0.28670189846164906,-0.09766672572293417,96.02437301587301,0.33760685,1149.5,78,National,standard,FAIR
14637,0.16424180125541696,0.07630449830000402,-0.06569672050216678,0.1574524637997674,478.4762739463602,0.2125365,1349.0,174,National,standard,EXCEPTIONAL_VALUE
14640,-0.21607385273624946,0.10323361715758825,0.0864295410944998,0.06672556557807251,260.929235395189,0.2765464,1463.5,194,National,standard,FAIR
14650,0.11952446759057463,0.10702141597884715,-0.04780978703622985,0.1982962383968141,423.19602039132485,0.24529254,1242.0,101,National,standard,EXCEPTIONAL_VALUE
14668,0.4285169602335316,0.9579093170171816,-0.17140678409341265,1.1293161011105943,480.0,1.0,1287.0,1,National,standard,EXCEPTIONAL_VALUE
14678,0.5227313224232037,0.44407959060748997,-0.20909252896928154,0.7275493739204857,615.7636458333333,0.6354167,1185.5,48,National,standard,EXCEPTIONAL_VALUE
14692,-0.22258445468220167,0.19653308318740215,0.08903378187288066,0.10002559862011279,305.89442234848485,0.3896104,1128.0,88,National,standard,UNDERPRICING
14695,-0.07786829731509855,0.4194126001497727,0.03114731892603942,0.3839165437493849,305.22321705426356,0.6886305,1292.0,129,National,standard,UNDERPRICING
14700,-0.6593218432473252,0.19904873004963186,0.2637287372989301,-0.047483345576899205,136.67748491083677,0.42400548,1369.0,243,National,standard,FAIR
14714,0.2598784608848984,0.26530574153110664,-0.10395138435395938,0.4738708628566781,426.0842786069652,0.48631844,1292.0,134,National,standard,EXCEPTIONAL_VALUE
14715,-0.0417813114984647,0.39127856735490246,0.01671252459938588,0.3629511187608443,337.4386666666667,0.6,1094.0,5,National,standard,EXCEPTIONAL_VALUE
14720,-0.4548691151835967,0.16805769480821042,0.1819476460734387,0.026208360878272698,205.78568376068375,0.3463675,1246.0,78,National,standard,FAIR
14737,-0.4409387384356847,0.20443817852270074,0.17637549537427388,0.08993253513339128,184.53933333333333,0.31851852,1293.0,45,National,standard,FAIR
14745,0.1321934419490516,0.9026658403699528,-0.05287737677962065,0.8985612375112664,461.54742424242426,1.0,1569.0,66,National,standard,EXCEPTIONAL_VALUE
14750,-0.434362142536544,0.8391916325673265,0.17374485701461762,0.642247613816217,143.59,1.0,1213.0,3,National,standard,UNDERPRICING
14756,0.04791127245172298,0.09339069657805193,-0.019164508980689193,0.24616027632260357,403.26913457556935,0.22243108,1372.0,69,National,standard,EXCEPTIONAL_VALUE
14761,-0.06314931781719665,0.06292048143284089,0.025259727126878663,0.11805217905370513,397.8044725738397,0.18040526,1145.0,79,National,standard,UNDERPRICING
14767,-0.1524506761752465,0.17823550659241336,0.0609802704700986,0.14467043466775698,330.3620851485984,0.29713356,1292.0,282,National,standard,UNDERPRICING
14769,-0.6428054777021105,0.038858157168915886,0.2571221910808442,-0.188410755140944,141.17777082232595,0.12254992,1266.0,328,National,standard,QUALITY_ISSUES
14770,-0.6733791540421193,0.23522610770020191,0.26935166161684776,-0.0073038006440925285,131.14120689655172,0.3954023,1147.0,29,National,standard,FAIR
14773,0.6263030513943838,0.7595454368795125,-0.25052122055775355,0.9932397547290741,645.1438461538462,1.0,1343.0,26,National,standard,EXCEPTIONAL_VALUE
14779,-0.4085804950724624,0.1808991288648225,0.163432198028985,0.04938133202123131,206.09522569444445,0.35329863,1449.0,96,National,standard,FAIR
14783,-0.42488812827340794,0.12225922436482817,0.16995525130936318,0.019363870372286904,231.85803774350651,0.3266775,1164.0,176,National,standard,FAIR
14786,-0.3052660240706663,0.11230601255173586,0.12210640962826652,0.05594880537899488,309.84385483870966,0.31520736,1249.0,155,National,standard,FAIR
14788,-0.7669968264293374,0.2653725857189506,0.306798730571735,-0.017126458277427203,83.62456998158379,0.49447513,1562.0,181,National,standard,FAIR
14790,-0.875902765302091,0.9674405542976399,0.35036110612083643,0.6170794481768034,38.6,1.0,1052.0,1,National,standard,UNDERPRICING
14791,-0.7204366746022473,0.23581466390710887,0.2881746698408989,-0.05236000593379003,75.5,0.3,998.0,2,National,standard,FAIR
14793,-0.2592117764378952,0.934431018636771,0.1036847105751581,0.801420167224123,260.3530434782609,1.0,1157.0,23,National,standard,UNDERPRICING
14794,-0.19921316741054604,0.8983986514430269,0.07968526696421842,0.7880703265008773,297.1001204819277,1.0,1218.0,83,National,standard,UNDERPRICING
14795,1.0412182999891721,0.1484828798022982,-0.4164873199956689,0.565726369104903,580.7585454545455,0.31363636,1248.0,55,National,standard,EXCEPTIONAL_VALUE
14800,-0.7956760453580978,0.04839340448144212,0.3182704181432391,-0.2115263862217626,77.5278382415076,0.16899347,1336.0,186,National,standard,QUALITY_ISSUES
14805,-0.21486000622022333,0.18958482450784964,0.08594400248808934,0.22127466655142314,316.11361111111114,0.36574075,1635.0,54,National,standard,UNDERPRICING
14815,-0.019816338488427787,0.1939510461132176,0.007926535395371114,0.31505206631395455,326.15680268199236,0.3821839,1473.0,87,National,standard,EXCEPTIONAL_VALUE
14819,-0.37974024782264737,0.34654036506194197,0.15189609912905894,0.2600164045164747,281.64,0.6388889,1145.0,54,National,standard,UNDERPRICING
14820,0.13812617741586175,0.17827052443370628,-0.0552504709663447,0.34733361314163713,311.6666666666667,0.35833335,951.0,3,National,standard,EXCEPTIONAL_VALUE
14822,-0.36531439158682216,0.13317786564071002,0.14612575663472888,0.07033269780204478,267.63866666666667,0.3,1249.0,45,National,standard,FAIR
14828,-0.3597614677714913,0.05226538213307298,0.14390458710859655,-0.08242763366788916,231.35664419105998,0.32402474,1292.0,478,National,standard,FAIR
14831,0.5233514424440372,0.9034179550582003,-0.20934057697761488,1.1127585320358153,530.0,1.0,1151.0,3,National,standard,EXCEPTIONAL_VALUE
14835,0.4064992605703037,0.04193207275677284,-0.1625997042281215,0.21821305059345564,407.11171112580837,0.19962063,1326.0,216,National,standard,EXCEPTIONAL_VALUE
14836,0.4020455036804712,0.42290839461695723,-0.1608182014721885,0.6252702858854,476.0,0.5833334,998.0,5,National,standard,EXCEPTIONAL_VALUE
14840,1.1331709918428163,0.9080109342922086,-0.45326839673712654,1.3612793310293352,1052.901,0.9,1145.0,5,National,standard,EXCEPTIONAL_VALUE
14847,0.16752471350635356,0.0621208988548792,-0.06700988540254142,0.15417017171653086,348.73346841397046,0.23286273,1249.0,363,National,standard,EXCEPTIONAL_VALUE
14850,-0.1332070773746121,0.32643948420185936,0.05328283094984484,0.3363900540076758,461.5401111111111,0.44583333,1519.0,60,National,standard,UNDERPRICING
14860,0.1718088018800286,0.2017458916775619,-0.06872352075201144,0.3049391355318621,528.6972713864307,0.3235988,1429.0,113,National,standard,EXCEPTIONAL_VALUE
14862,-0.2942892959316999,0.08377537951526233,0.11771571837267997,0.06869945749076752,297.87601006235826,0.26964286,1146.0,56,National,standard,FAIR
14871,1.0103673048782185,0.16643298039627108,-0.40414692195128743,0.7176062593250623,787.6982828282829,0.3378788,1562.0,33,National,standard,EXCEPTIONAL_VALUE
14881,-0.006967267496424224,0.9375514430774996,0.002786906998569689,0.9426232483499074,301.1461538461539,1.0,1150.5,26,National,standard,EXCEPTIONAL_VALUE
14884,1.2814138833302502,0.7282692721236581,-0.5125655533321001,1.2408348254557582,598.0,1.0,1163.0,1,National,standard,EXCEPTIONAL_VALUE
14886,-0.3389653211726924,0.8195017102598618,0.13558612846907697,0.6852903266076968,284.18959064327487,0.99707603,1252.0,171,National,standard,UNDERPRICING
14890,-0.03628740147946273,0.09459237264755788,0.01451496059178509,0.1204507954356656,393.6121556473829,0.21853612,1316.0,242,National,standard,EXCEPTIONAL_VALUE
14892,-0.7107437095628243,0.24944532509414907,0.28429748382512976,-0.009270039992552298,128.33928571428572,0.40749997,1142.0,20,National,standard,FAIR
14904,-0.2797594380124592,0.10374016708327698,0.1119037752049837,0.08795017652362412,274.9343993993994,0.31322393,1213.0,111,National,standard,FAIR
14908,-0.19718268380116272,0.15103054245251551,0.07887307352046509,0.08844332505553923,380.276,0.3586667,1641.0,25,National,standard,FAIR
14910,-0.16228087287157103,0.042750625035332494,0.06491234914862842,0.012299175647668897,289.71410355975723,0.19241698,1292.0,340,National,standard,FAIR
14913,-0.47435594345729404,0.1238217339292444,0.1897423773829176,0.01353570816329458,222.6334659090909,0.3439394,1141.0,44,National,standard,FAIR
14919,-0.6040012795796356,0.23880217507867796,0.24160051183185421,-0.0037743988935902383,160.45507716049383,0.3740741,1142.0,54,National,standard,FAIR
14923,-0.6852327586270024,0.14792480658292928,0.27409310345080096,-0.1154068611193208,104.0664412640056,0.35426006,1292.0,272,National,standard,QUALITY_ISSUES
14928,-0.7035280183253195,0.25063404535704953,0.2814112073301278,-0.025481515626300744,129.01165773809524,0.4,1146.0,56,National,standard,FAIR
14934,-0.26907842153580386,0.054882929970357014,0.10763136861432156,-0.049721939805138005,203.7783473629784,0.38340175,1269.5,166,National,standard,FAIR
14945,-0.6773929117880999,0.17989138792084747,0.27095716471524,-0.04091441435705796,143.0931046951491,0.34170005,1273.0,214,National,standard,FAIR
14950,0.7494318632584781,0.9281220026848122,-0.29977274530339126,1.1900082409005366,601.2207407407407,1.0,1171.0,27,National,standard,EXCEPTIONAL_VALUE
14975,-0.43997582123793355,0.02769649711139116,0.17599032849517343,-0.12588237108580552,210.88768340574154,0.10936692,1150.0,129,National,standard,QUALITY_ISSUES
14993,-0.7557991143087415,0.13224498428564332,0.3023196457234966,-0.1504554209312962,100.07759523809523,0.27952382,1164.0,105,National,standard,QUALITY_ISSUES
14997,-0.6229913148358085,0.2354488241624953,0.2491965259343234,-0.052434270770459826,109.95590476190475,0.38886905,1163.5,10,National,standard,FAIR
15021,0.7463129773076518,0.28600736661145704,-0.29852519092306073,0.6958655824547403,676.9508108108108,0.45495498,1601.0,37,National,standard,EXCEPTIONAL_VALUE
15029,-0.049046805966511904,0.14511340841695575,0.019618722386604764,0.17371715536777405,369.0661393229167,0.3173921,1383.0,128,National,standard,EXCEPTIONAL_VALUE
15038,1.261768539656131,0.6740953717125207,-0.5047074158624524,1.1981853539097402,821.6569767441861,1.0,1449.0,43,National,standard,EXCEPTIONAL_VALUE
15072,-0.6057389188301828,0.07464912710116958,0.24229556753207315,-0.11474376877467694,177.77357045838775,0.24567765,1287.0,338,National,standard,QUALITY_ISSUES
15105,-0.6959400377525805,0.14766637240467662,0.2783760151010322,-0.08533804265056519,122.01281387319523,0.31297642,1303.0,177,National,standard,FAIR
15113,0.19377489962823777,0.059094369432958344,-0.07750995985129511,0.1660106615177881,424.53301200000004,0.24239154,1292.0,375,National,standard,EXCEPTIONAL_VALUE
15118,-0.564961330196506,0.4560487304938868,0.2259845320786024,0.22979937468346878,198.509375,0.6302083,1148.5,16,National,standard,UNDERPRICING
15124,-0.0738798022691372,0.9411167688675105,0.029551920907654884,0.9336644542027489,309.1272727272727,1.0,1506.0,11,National,standard,UNDERPRICING
15125,-0.4330527377554032,0.10572610553324178,0.1732210951021613,-0.022002588101665936,214.68986213602437,0.2592032,1269.5,302,National,standard,FAIR
15126,-0.3774882920892536,0.8665731206140347,0.15099531683570144,0.6923895910989245,250.41347368421052,1.0,1249.0,95,National,standard,UNDERPRICING
15131,-0.027338514285692003,0.1813901666116217,0.010935405714276801,0.2800075596326594,384.1606172839506,0.43641976,1146.0,27,National,standard,EXCEPTIONAL_VALUE
15143,-0.20690243414170267,0.3843116941413077,0.08276097365668107,0.3814585693336746,363.9267834394904,0.6019108,1326.0,157,National,standard,UNDERPRICING
15150,1.823710405107317,0.34498815225387996,-0.7294841620429269,1.074472314296807,810.0,0.5,1142.0,1,National,standard,EXCEPTIONAL_VALUE
15155,-0.424875333950831,0.15941226773072292,0.1699501335803324,0.010329902001041766,215.108791954023,0.30559114,1298.0,290,National,standard,FAIR
15157,-0.6297216728380662,0.044408035446877644,0.2518886691352265,-0.1758222364029596,186.90888033776025,0.18363133,1208.0,229,National,standard,QUALITY_ISSUES
15165,-0.33270838359007443,0.05135167314206987,0.13308335343602978,-0.032185324978840274,282.76690468347476,0.17372252,1367.0,244,National,standard,FAIR
15173,0.47959788498835176,0.69458401975653,-0.19183915399534074,0.9124190000971577,448.57625,1.0,1273.5,32,National,standard,EXCEPTIONAL_VALUE
15176,1.0909484200333879,0.8808385704338252,-0.4363793680133552,1.3173596864450383,709.8545454545455,0.95454544,1662.0,11,National,standard,EXCEPTIONAL_VALUE
15184,0.21458046267237668,0.2990137971720131,-0.08583218506895068,0.551096495405376,615.2564166666667,0.45833334,1569.0,60,National,standard,EXCEPTIONAL_VALUE
15198,0.7162089522332792,0.8900285766489842,-0.2864835808933117,1.180205300368384,624.25,1.0,1148.5,16,National,standard,EXCEPTIONAL_VALUE
15200,-0.6861654570450072,0.12725069944080253,0.2744661828180029,-0.14721548337720036,100.83333333333334,0.22727273,1141.0,2,National,standard,QUALITY_ISSUES
15201,-0.788711710225401,0.06485344892575479,0.3154846840901604,-0.21607456202776276,86.5990266469282,0.20449191,1446.0,193,National,standard,QUALITY_ISSUES
15214,-0.5764963601619248,0.07433354356404989,0.23059854406476993,-0.11888731351237165,141.20622754453552,0.31732875,1323.0,154,National,standard,QUALITY_ISSUES
15217,-0.5680332156336279,0.4493945615249743,0.22721328625345114,0.3290798168224268,174.04840000000002,0.72,1412.5,100,National,standard,UNDERPRICING
15225,-0.5967709771203846,0.138364679602092,0.23870839084815387,-0.05915167241021442,136.96555433947773,0.50569636,1287.0,372,National,standard,FAIR
15232,-0.5273041110255119,0.15364636248769611,0.21092164441020475,-0.048271904225113405,116.44886363636364,0.51590914,1199.0,22,National,standard,FAIR
15233,-0.12086042927115939,0.9306065388076452,0.04834417170846376,0.8822623670991815,298.5,0.8333333,1674.0,3,National,standard,UNDERPRICING
